moca_oid,GaiaDR3_ID,twomass_id,moca_aid,moca_mtid,designation,ra,dec,spectral_type,banyan_prob,gmag,rmag,bmag,parallax_mas,prot_days,age_string_myr,age_myr,age_myr_unc,age_myr_unc_pos,age_myr_unc_neg,phot_g_mean_mag,bp_rp,ruwe,parallax,ebpminrp_gspphot,bprp0,flag_high_ruwe
2161,66942910762588928,03481548+2514367,PLE,HM,Cl* Melotte 22 DH 563,57.064582,25.2433247,(M6.0),99.9206,16.949,15.689,18.66,6.855480194091797,0.4809,127.4 +6.3/-10,127.4,8.15,6.3,10.0,17.047014,3.03438,0.9985963,6.855480925324777,0.4818,2.5525799,False
96074,414467092845196032,00474151+4932266,HURE4378,CM,Gaia DR2 414467092845196032,11.9230149,49.5407192,(M5.8),99.9197,17.272,16.221,18.432,2.067739963531494,2.2224299907684326,"149 (-77,+110)",149.0,93.0,110.0,77.0,17.465643,2.3192158,1.0574448,2.0677359369766855,0.3136,2.0056157,False
142622,5538119195854569088,07541333-3833464,NGC2451A,HM,Gaia DR2 5538119195854569088,118.5554226,-38.5628525,(M3.5),99.9193,16.14,14.928,17.675,5.064209938049316,1.77,36.3,36.3,7.26,7.26,7.26,16.158321,2.7588415,0.9872865,5.064208922009305,0.3666,2.3922415,False
120813,5290703820893099648,07534767-6100541,NGC2516,HM,Gaia DR2 5290703820893099648,118.4486625,-61.0150264,(M5.8),99.9187,18.279,17.102,19.704,2.2142999172210693,1.295,195 ± 25,195.0,25.0,25.0,25.0,18.519653,2.7509575,0.94447446,2.2143048629585516,0.515,2.2359576,False
1713,65181321334778240,03443589+2334421,PLE,HM,Cl* Melotte 22 HHJ 5,56.1496545,23.5781809,(M6.3),99.9186,18.534,17.158,21.002,6.731840133666992,22.314,127.4 +6.3/-10,127.4,8.15,6.3,10.0,18.633621,3.9137058,1.0218021,6.731841119516058,0.3891,3.5246058,False
3445441,5617192975445499520,07112642-2522399,HURE5004,CM,Gaia DR3 5617192975445499520,107.8599795,-25.3778291,(M4.1),99.9185,19.14363,17.88568,20.70329,1.7278487999273495,0.8756982534192653,"25 (-12,+18)",25.0,15.0,18.0,12.0,19.14365,2.8192139,1.0051645,1.7278487999273497,,,False
64814,2967879163823833088,05261356-2148398,THEIA169,CM,Gaia DR2 2967879163823833088,81.5565418,-21.8110463,(M4.0),99.9185,18.429,17.179,20.098,2.601170063018799,0.58958500623703,79.4,79.4,18.3,18.3,18.3,18.457571,2.9368172,1.061637,2.601165011054073,0.3958,2.541017,False
121473,5290832983443096704,07580586-6032426,NGC2516,HM,Gaia DR2 5290832983443096704,119.5243937,-60.5451618,(M5.7),99.9185,17.449,16.356,18.752,2.3872599601745605,1.451,195 ± 25,195.0,25.0,25.0,25.0,17.673122,2.5242653,0.9815136,2.387256907631943,0.3658,2.1584654,False
368001,5290661524054807552,07562567-6112053,NGC2516,HM,[IHA2007] N2516-1-3-370,119.1068169,-61.2014693,(M3.4),99.9184,18.233,17.027,19.701,2.500309944152832,0.914,195 ± 25,195.0,25.0,25.0,25.0,18.451052,2.8123627,1.043931,2.5003120333786004,0.5456,2.2667627,False
3945732,604987547126699264,08501980+1208006,NGC2682,CM,Gaia DR3 604987547126699264,132.5824998,12.1335134,(M0.1),99.9176,18.06417,17.07113,19.12969,1.1705399814763606,21.9,~4000,4168.7,,,,18.0642,2.058443,1.0790125,1.1705399814763606,0.2713,1.7871431,False
34704,1940324730932648064,23394792+4830476,THEIA382,CM,Gaia DR2 1940324730932648064,354.949685,48.5132411,(M0.9),99.9176,17.399,16.361,18.514,1.962440013885498,1.6674200296401978,109.6,109.6,42.9,42.9,42.9,17.604439,2.2680473,0.995558,1.9624420057613332,0.3324,1.9356474,False
120532,5290438052614910848,08114870-6008155,NGC2516,HM,Gaia DR2 5290438052614910848,122.952937,-60.13765,(M1.2),99.9175,16.871,15.819,17.965,2.424180030822754,1.6811200380325315,195 ± 25,195.0,25.0,25.0,25.0,17.089561,2.268262,1.0391483,2.4241815356770937,,,False
114350,51391658816356608,03575848+2024200,PLE,HM,Gaia DR2 51391658816356608,59.4937894,20.4053169,(M6.0),99.9175,16.812,15.544,18.606,7.614940166473389,0.506069004535675,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.93339,3.1411257,0.96483535,7.614944207210018,0.4309,2.7102256,False
1492,68259438496008832,03421090+2405086,PLE,HM,LM Tau,55.5456002,24.0855386,(M2.4),99.917,14.687,13.554,16.013,7.476419925689697,0.47754054,127.4 +6.3/-10,127.4,8.15,6.3,10.0,14.768776,2.507063,1.5789093,7.476423218470284,0.3354,2.1716628,True
151446,5816460495712004992,17133795-6541178,HSC2712,CM,Gaia DR2 5816460495712004992,258.408136,-65.688278,(M3.7),99.916,17.782,16.555,19.468,3.871380090713501,1.174929976463318,"310 (-150,+580)",310.0,370.0,580.0,150.0,17.890112,2.9813557,0.96587443,3.871382213630366,,,False
119871,5288276344033686144,07545355-6230276,NGC2516,HM,Gaia DR2 5288276344033686144,118.7230819,-62.5076436,(M1.2),99.916,17.008,15.958,18.199,2.3192200660705566,1.1712299585342407,195 ± 25,195.0,25.0,25.0,25.0,17.284744,2.3960857,1.0480886,2.319218893646583,0.363,2.0330858,False
2880906,4065971154617035008,18042915-2426320,NGC6530,CM,Gaia DR3 4065971154617035008,271.121484,-24.442249,(M0.0),99.9154,16.10408,15.11488,17.08256,0.807661064539761,2.48309,5.5 ± 0.6,5.5,0.6,0.6,0.6,16.104074,1.9675035,0.9133037,0.807661064539761,0.9141,1.0534036,False
3944946,604896631259208192,08512892+1136175,NGC2682,CM,Gaia DR3 604896631259208192,132.8706133,11.6048682,(M1.4),99.9151,18.69414,17.63115,19.90726,1.2259194907649602,33.9,~4000,4168.7,,,,18.694176,2.2776165,0.93565583,1.2259194907649602,0.1127,2.1649165,False
1375,68580530251050496,03403115+2508530,PLE,HM,KV Tau,55.1299229,25.1479078,(M6.0),99.915,15.639,14.371,17.375,7.210110187530518,0.42391061,127.4 +6.3/-10,127.4,8.15,6.3,10.0,15.709093,3.048892,1.2708517,7.210110645661859,0.5007,2.548192,True
2641,67019150723650560,03561137+2503367,PLE,HM,Cl* Melotte 22 BPL 334,59.0474901,25.0600218,(M6.8),99.9149,19.058,17.635,20.932,7.831369876861572,0.8741,127.4 +6.3/-10,127.4,8.15,6.3,10.0,19.057611,3.2984924,0.99468076,7.831370234260628,,,False
286203,4054297566621846784,,NGC6405,HM,Gaia DR2 4054297566621846784,265.5506736,-32.32129296,(M3.4),99.9147,18.134,16.925,19.591,2.2314200401306152,1.375380039215088,105 ± 20,105.0,20.0,20.0,20.0,18.464058,2.8751602,1.0648401,2.2314184324865485,0.4362,2.4389603,False
3945482,604948342665639040,08513704+1201247,NGC2682,CM,Gaia DR3 604948342665639040,132.9043316,12.0235412,(M0.3),99.9143,17.95402,16.95184,19.02097,1.248970609740535,31.3,~4000,4168.7,,,,17.95404,2.068447,0.95596755,1.248970609740535,0.2585,1.8099471,False
256310,5290649120187479424,07581581-6116052,NGC2516,HM,2MASS J07581581-6116052,119.5663734,-61.2681296,(M4.6),99.9143,19.325,18.031,20.914,2.1654300689697266,0.32,195 ± 25,195.0,25.0,25.0,25.0,19.533146,3.0212517,0.99992937,2.16543331882047,,,False
104557,441429733597631232,03242609+4844073,APER,HM,Gaia DR2 441429733597631232,51.1089165,48.7352231,(M1.6),99.9142,14.766,13.687,15.974,5.695559978485107,1.2,79 +1.5/-2.3,79.0,1.9,1.5,2.3,14.962173,2.397871,1.1111029,5.695560364960738,,,False
6357,665315482399889152,08450540+2240571,PRA,HM,2MASS J08450540+2240571,131.2723219,22.682451,(M5.7),99.9141,18.559,17.194,20.477,5.61407995223999,1.6114,617,617.0,25.0,40.0,10.0,18.572445,3.2911644,0.9543903,5.6140792913277044,,,False
132519,53864804065393536,04024996+2330388,PLE,HM,Gaia DR2 53864804065393536,60.70827,23.5106174,(M2.8),99.9136,15.639,14.478,17.052,7.092229843139648,1.1253,127.4 +6.3/-10,127.4,8.15,6.3,10.0,15.780696,2.659916,1.053012,7.092230790408538,0.3985,2.261416,False
938,5047709900023081088,03015675-3607260,COL,CM,2MASS J03015675-3607260,45.4867522,-36.1239139,(M6.0),99.9135,15.711,14.376,17.757,13.452400207519531,6.2079,33.7 (+2.0/-1.9),33.7,2.0,2.0,1.9,15.712493,3.382884,1.0270299,13.452400925633675,,,False
3945361,604923092553224320,08512878+1155126,NGC2682,CM,Gaia DR3 604923092553224320,132.8698155,11.9202606,(M5.5),99.9134,18.98764,17.95045,20.28084,1.3646764863673595,45.4,~4000,4168.7,,,,18.987679,2.3306847,1.0420398,1.3646764863673595,0.0165,2.3141847,False
64794,2967419537902237696,05481906-1842186,THEIA807,CM,Gaia DR2 2967419537902237696,87.0793994,-18.7051828,(M5.9),99.9131,17.09,15.941,18.461,3.1265599727630615,1.8941999673843384,169.8,169.8,43.0,43.0,43.0,17.118383,2.5361528,1.0295761,3.1265564847123692,0.3159,2.2202528,False
435278,5274613980047337856,07590316-6630270,CNGC2516,CM,Gaia eDR3 5274613980047337856,119.7631836,-66.5074172,(M3.4),99.9131,18.062,16.852,19.575,2.901089906692505,0.6019909977912903,195 ± 25,195.0,25.0,25.0,25.0,18.176771,2.7957249,1.003954,2.9010922143260687,0.4291,2.3666248,False
58830,248693041829110528,03455169+4823492,APER,HM,Gaia DR2 248693041829110528,56.4654869,48.3969479,(M2.2),99.9126,15.11,13.993,16.395,5.626319885253906,0.3294709920883178,79 +1.5/-2.3,79.0,1.9,1.5,2.3,15.261628,2.4901266,1.0949123,5.626324509976408,0.3707,2.1194267,False
2178,64988322684358144,03482269+2327431,PLE,HM,Cl* Melotte 22 DH 573,57.094645,23.4617794,(M5.5),99.9124,16.758,15.477,18.573,7.50901985168457,0.293,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.84718,3.1534615,0.9564138,7.509023760722854,0.4852,2.6682615,False
436025,5289994017416041216,08004285-6110136,NGC2516,CM,Gaia eDR3 5289994017416041216,120.1784926,-61.1704806,(M4.1),99.9123,19.789,18.533,20.516,2.2782700061798096,0.491,195 ± 25,195.0,25.0,25.0,25.0,19.98983,2.1104584,0.9305363,2.2782741171141034,,,False
1572,65264673762670080,03431345+2411012,PLE,HM,EPIC 211075637,55.8061532,24.183473,(M5.9),99.9123,17.858,16.532,19.783,7.841219902038574,0.354,127.4 +6.3/-10,127.4,8.15,6.3,10.0,17.92541,3.2961884,1.003561,7.841224461094723,0.4634,2.8327885,False
148060,5629887975356180352,09192863-3408393,THEIA302,CM,Gaia DR2 5629887975356180352,139.8692693,-34.1443229,(M5.9),99.9123,16.656,15.431,18.207,5.341750144958496,0.9346439838409424,195.0,195.0,49.4,49.4,49.4,16.682344,2.793188,1.0202723,5.341745697365041,0.362,2.431188,False
104804,442671563260694016,03263594+5122327,APER,HM,Gaia DR2 442671563260694016,51.6498357453003,51.3757131574913,(M1.1),99.9119,14.703,13.657,15.833,5.386529922485352,4.892,79 +1.5/-2.3,79.0,1.9,1.5,2.3,14.960169,2.3198357,1.0557251,5.386533140721117,0.3288,1.9910357,False
165119,67074096242336384,03555641+2518002,PLE,HM,Gaia DR2 67074096242336384,58.9851451,25.2998477,(M3.0),99.9115,15.416,14.235,16.891,7.160620212554932,2.4597,127.4 +6.3/-10,127.4,8.15,6.3,10.0,15.520327,2.720457,1.072395,7.160615933777657,0.4905,2.229957,False
1909,64952068862923520,03462138+2305093,PLE,HM,Cl* Melotte 22 HHJ 33,56.5892178,23.0857081,(M5.9),99.9111,17.806,16.51,19.826,7.082300186157227,0.3742,127.4 +6.3/-10,127.4,8.15,6.3,10.0,17.905458,3.3816452,0.87581253,7.082300122602656,0.4173,2.9643452,False
110791,472651878094875904,04313876+6154477,THEIA433,CM,Gaia DR2 472651878094875904,67.9114783,61.9132687,(M5.8),99.9108,15.821,14.798,16.901,3.8528900146484375,1.4014300107955933,346.7,346.7,103.8,103.8,103.8,15.923664,2.1596375,1.0008883,3.8528879004485566,0.2955,1.8641374,False
1762,65169943964429952,03450678+2336517,PLE,HM,V516 Tau,56.2783247,23.6141517,(M6.0),99.9108,16.902,15.582,18.972,7.23091983795166,0.3337,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.988838,3.4484148,1.0175426,7.2309171672488475,0.6913,2.757115,False
35137,1949686526985886336,22004829+3711196,THEIA681,CM,Gaia DR2 1949686526985886336,330.201253035291,37.188777045284,(M3.6),99.9104,16.967,15.744,18.518,5.579689979553223,1.2060799598693848,354.8,354.8,81.7,81.7,81.7,17.036148,2.817668,1.019602,5.579688111482523,,,False
113806,509519327614280064,01433816+5939542,STOC2,CM,Gaia DR2 509519327614280064,25.9090505,59.6650658,(M0.4),99.9104,16.49,15.481,17.564,2.660249948501587,3.510740041732788,398.1,398.1,79.6,79.6,79.6,16.801687,2.2553482,0.9959105,2.6602471868394435,0.4144,1.8409482,False
64851,2969178412909199104,05243210-1941377,THEIA169,CM,Gaia DR2 2969178412909199104,81.1337806,-19.6938301,(M2.7),99.9103,17.484,16.33,18.867,2.782409906387329,1.439769983291626,79.4,79.4,18.3,18.3,18.3,17.51577,2.5559654,1.0291336,2.7824124421854544,0.2802,2.2757654,False
3167535,465343080709152896,02305116+6036066,STOC7,CM,Gaia DR3 465343080709152896,37.7130886,60.601808,(M6.1),99.9102,17.30274,16.30653,18.33757,1.4638238115452094,7.888205655498569,77.6,77.6,,,,17.302755,2.03129,0.9661207,1.4638238115452094,0.2317,1.7995901,False
102104,4299736947386316928,20110701+1025063,HSC440,CM,Gaia DR2 4299736947386316928,302.779213934661,10.4183694669744,(M0.7),99.9102,16.341,15.318,17.405,2.5218698978424072,1.2846699953079224,"93 (-49,+120)",93.0,86.0,120.0,49.0,16.47532,2.1617203,1.0130439,2.5218727598519908,,,False
16133,6039021028058583040,16222104-2821003,HSC2907,CM,2MASS J16222104-2821003,245.5876524,-28.3502112,(M6.0),99.9099,15.419,14.111,17.375,6.663169860839844,1.203,"9.8 (-4.6,+5.2)",9.8,4.9,5.2,4.6,15.631185,3.407424,1.0713518,6.663165868545448,0.6931,2.714324,False
3492697,5825703157952166144,15390982-6516548,THEIA181,CM,Gaia DR3 5825703157952166144,234.790933,-65.281891,(M2.8),99.9098,18.26186,17.09775,19.6405,1.832058407504498,0.8078750335747511,"113 (-48,+76)",113.0,62.0,76.0,48.0,18.261879,2.542696,1.0433109,1.8320584075044979,0.4736,2.069096,False
161331,6020100872506200960,16472951-3459328,THEIA368,CM,Gaia DR2 6020100872506200960,251.8728855,-34.9926194,(M3.4),99.9098,15.917,14.71,17.427,7.027430057525635,4.582280158996582,166.0,166.0,42.0,42.0,42.0,15.935402,2.7276812,1.0158191,7.027431575639703,0.3456,2.382081,False
59982,267592203596340480,05273251+5555479,OCSN49,CM,Gaia DR2 267592203596340480,81.8854248,55.9299137,(M5.9),99.9098,16.691,15.542,18.077,4.848659992218018,5.070169925689697,"470 (-190,+400)",470.0,300.0,400.0,190.0,16.856504,2.6338453,1.0136364,4.848664761198907,0.3834,2.2504454,False
436271,5290750382634119936,07593010-6058550,NGC2516,CM,Gaia eDR3 5290750382634119936,119.875418,-60.981949,(M4.1),99.9095,19.601,18.346,20.978,2.232419967651367,0.37,195 ± 25,195.0,25.0,25.0,25.0,19.801615,2.7663536,1.0000314,2.232421815357842,,,False
4079387,951678651585862656,06490529+4125109,NGC2281,CM,Gaia DR3 951678651585862656,102.2720528,41.419667,(M0.3),99.9092,17.05231,16.0495,18.1017,1.9320497262145764,14.97,631.0,631.0,,,,17.052317,2.0520992,1.0737408,1.9320497262145764,0.2678,1.7842993,False
1983379,281603314631697280,05311672+5832396,HSC1142,CM,Gaia DR3 281603314631697280,82.81963323647611,58.54428012659261,(M6.0),99.9086,17.69497,16.43946,19.43659,4.36474757225656,0.5569458829863706,"430 (-170,+310)",430.0,240.0,310.0,170.0,17.694963,2.9972744,0.9292339,4.36474757225656,,,False
165602,6726524375929287424,18204186-3953539,THEIA219,CM,Gaia DR2 6726524375929287424,275.174427,-39.898315,(M3.5),99.9085,17.411,16.198,18.967,3.893399953842163,2.2573399543762207,218.8,218.8,45.3,45.3,45.3,17.47055,2.8060856,1.0371693,3.89339777606708,,,False
155662,5869928715435312896,13343512-5941586,PL10,HM,Gaia DR2 5869928715435312896,203.6460898,-59.6996381,(M5.6),99.9082,16.727,15.556,18.103,4.175149917602539,0.7366899847984314,110 ± 20,112.2,22.4,22.4,22.4,16.941757,2.6789885,1.0206265,4.175149812568345,0.4684,2.2105885,False
220388,5564689547167335040,07090000-3906536,UBC7,CM,Gaia DR2 5564689547167335040,107.2499763,-39.1148818,(M0.1),99.9081,14.556,13.562,15.544,3.6804099082946777,1.27,31.6,31.6,6.3,6.3,6.3,14.583929,1.9970503,1.5961617,3.6804054057798075,0.2948,1.7022502,True
66000,3014367413097000576,05194650-0930520,THEIA238,CM,Gaia DR2 3014367413097000576,79.943781,-9.5144524,(M0.0),99.9081,16.246,15.258,17.231,2.594520092010498,0.3878499865531921,134.9,134.9,28.0,28.0,28.0,16.318026,2.0119886,1.0260689,2.594524948276821,,,False
3945557,604964079425764736,08503431+1154118,NGC2682,CM,Gaia DR3 604964079425764736,132.6429003,11.9032453,(M5.7),99.9076,17.61119,16.66978,18.54264,1.1063780468834332,28.9,~4000,4168.7,,,,17.611193,1.8726654,0.9850404,1.1063780468834332,0.2544,1.6182654,False
5113,663916289430964480,08291886+2043048,PRA,HM,2MASS J08291886+2043048,127.3284703,20.7179606,(M2.5),99.9069,15.949,14.806,17.301,5.256959915161133,23.91165,617,617.0,25.0,40.0,10.0,15.966128,2.5046282,1.1202862,5.2569598477710935,0.2509,2.2537282,False
379596,2021334651721416192,19341070+2442500,STOC1,CM,Gaia eDR3 2021334651721416192,293.544609781584,24.7139624993578,(M3.3),99.9068,18.433,17.236,20.023,2.310149908065796,1.2519199848175049,436.5,436.5,87.3,87.3,87.3,18.644184,2.9196758,0.98954403,2.31014809329349,0.5563,2.363376,False
241460,2738830452009692672,00041095+0145004,HSC749,CM,Gaia eDR3 2738830452009692672,1.0457137,1.7500947,(M5.7),99.9068,16.303,15.052,18.011,7.549149990081787,0.9689949750900269,"230 (-140,+230)",230.0,180.0,230.0,140.0,16.31518,2.966796,1.0553507,7.5491455141290995,,,False
436275,5290752444218070912,08000338-6054311,NGC2516,CM,Gaia eDR3 5290752444218070912,120.0140001,-60.9086211,(M4.2),99.9064,19.529,18.263,20.868,2.3161699771881104,0.39,195 ± 25,195.0,25.0,25.0,25.0,19.72438,2.7332954,1.0701677,2.316169237056752,,,False
119977,5289190519233553280,07505836-6123446,NGC2516,CM,Gaia DR2 5289190514936127488,117.7431913,-61.3956904,(M0.5),99.9061,16.537,15.522,17.618,2.562419891357422,2.848700046539306,195 ± 25,195.0,25.0,25.0,25.0,16.81291,2.2495546,0.96982443,2.5624170450603097,0.333,1.9165547,False
38689,200037831232284800,04564630+4014205,THEIA933,CM,Gaia DR2 200037831232284800,74.19303,40.2389757,(M0.5),99.9053,16.338,15.324,17.418,2.7771899700164795,1.5579999685287476,331.1,331.1,137.2,137.2,137.2,16.582571,2.22962,0.9565642,2.7771922149509147,0.3208,1.9088199,False
91610,4054220016701775488,17404542-3213377,NGC6405,HM,Gaia DR2 4054220016701775488,265.189275,-32.227154,(M2.6),99.9047,17.148,16.0,18.375,2.1159400939941406,0.552511990070343,105 ± 20,105.0,20.0,20.0,20.0,17.51877,2.600956,0.9995617,2.1159438377934703,0.4646,2.1363559,False
446848,5589687253265752960,07280207-3556436,COL135,CM,Gaia eDR3 5589687253265752960,112.008655,-35.945465,(M4.5),99.9047,15.576,14.291,16.883,3.376499891281128,3.9,27.5,27.5,5.5,5.5,5.5,15.654696,2.6434288,1.4527392,3.3764978029026183,0.3865,2.256929,True
17389,5241349187792145024,10471900-6400463,IC2602,HM,GES J10471901-6400463,161.82898631416546,-64.01279905017334,(M5.9),99.9038,15.328,14.103,16.771,6.177599906921387,0.57,40.0 (+1.9/-1.4),40.0,1.7,1.9,1.4,15.373465,2.6968021,1.3523986,6.177600124034265,0.356,2.3408022,True
163308,63632178171114624,03495037+2058003,PLE,HM,Gaia DR2 63632178171114624,57.45998,20.9665493,(M6.0),99.9035,16.248,15.016,17.881,7.384699821472168,0.857,127.4 +6.3/-10,127.4,8.15,6.3,10.0,16.383282,2.952098,0.9899319,7.384702800891043,0.4526,2.499498,False
151636,5817611306434245120,16520408-6406538,CUPK612,CM,Gaia DR2 5817611306434245120,253.0168869,-64.1150144,(M4.3),99.9033,17.552,16.277,19.172,4.351240158081055,0.8607029914855957,102.3,102.3,20.5,20.5,20.5,17.662752,2.9672909,0.99315596,4.351243247754457,,,False
4489,2915492970976554368,05434238-2342415,COL,HM,2MASS J05434238-2342415,85.9266997,-23.7115889,(M6.0),99.9032,14.154,12.885,15.923,14.576899528503418,0.8187,33.7 (+2.0/-1.9),33.7,2.0,2.0,1.9,14.15424,3.0380058,1.5946602,14.576942929523165,,,True
1536,65155856471318912,03424564+2349229,PLE,HM,Cl* Melotte 22 BPL 44,55.6902785,23.8228422,(M6.0),99.9029,17.601,16.267,19.705,7.091219902038574,0.3519,127.4 +6.3/-10,127.4,8.15,6.3,10.0,17.686852,3.4975414,0.98347014,7.091215455128368,0.6054,2.8921413,False
123090,5300714706782455808,09175857-5742374,CIC2602,HM,Gaia DR2 5300714706782455808,139.4940216,-57.7103522,(M2.8),99.9029,14.955,13.794,16.306,6.26393985748291,2.7341599464416504,52.5 +2.2/-3.7,52.5,2.95,2.2,3.7,14.984839,2.5295143,1.0263522,6.263944601167024,0.3369,2.1926143,False
1904032,508310753873284864,01545745+6120421,CZE5,CM,Gaia DR3 508310753873284864,28.739388,61.345028,(M0.3),99.9028,18.20171,17.19706,19.17523,0.2429550141064261,2.95177,"64 (-25,+38)",64.0,32.0,38.0,25.0,18.201702,1.9780254,1.0169158,0.2429550141064261,,,False
123267,5302667508139546240,08442941-5848237,UPK545,CM,Gaia DR2 5302667508139546240,131.122498,-58.8065957,(M5.5),99.9023,16.493,15.395,17.739,3.034830093383789,0.3129610121250152,81.3,81.3,16.3,16.3,16.3,16.625029,2.4193354,1.112284,3.0348295208069933,,,False
104535,441394789743992064,03274858+4847186,APER,HM,Gaia DR2 441394789743992064,51.9526239,48.788401,(M5.8),99.901,16.005,14.808,17.545,6.02515983581543,0.489,79 +1.5/-2.3,79.0,1.9,1.5,2.3,16.182142,2.8476868,1.1522521,6.025159244654992,0.4422,2.4054868,False
58374,242928474163931776,03222776+4613305,APER,HM,Gaia DR2 242928474163931776,50.6158223,46.225015,(M5.7),99.901,15.491,14.33,16.882,5.492239952087402,1.219,79 +1.5/-2.3,79.0,1.9,1.5,2.3,15.648684,2.6485186,1.069944,5.492235901065593,,,False
129372,5340160923401620352,11063500-5842214,NGC3532,HM,Gaia DR2 5340160923401620352,166.645835,-58.705967,(M0.8),99.9007,17.242,16.211,18.332,2.0517899990081787,11.92,360 ± 20,360.0,20.0,20.0,20.0,17.332651,2.1718102,1.0168816,2.0517893867695194,,,False
166648,68653201097557888,03392897+2534560,PLE,HM,Gaia DR2 68653201097557888,54.8708064,25.5820445,(M3.1),99.9004,15.407,14.224,16.88,8.148469924926758,1.188,127.4 +6.3/-10,127.4,8.15,6.3,10.0,15.461283,2.6894598,1.2765626,8.148473135242364,0.3718,2.3176599,True
4266,4826381331791369600,05215588-3307127,COL,HM,2MASS J05215588-3307127,80.4830504,-33.1201947,(M5.7),99.9002,12.224,11.112,13.469,18.70820045471191,5.3414,33.7 (+2.0/-1.9),33.7,2.0,2.0,1.9,12.22359,2.3566332,1.2450383,18.70820508952213,0.414,1.9426332,True
3169422,466909884779493376,03125998+6322553,TRU3,CM,Gaia DR3 466909884779493376,48.249946,63.382042,(M0.8),99.9001,17.26078,16.23058,18.3207,1.3732809742681635,6.705103335860995,47.9,47.9,,,,17.260775,2.090107,0.98416144,1.3732809742681635,0.4127,1.677407,False
