source_paper,star_name,source_id,ra,dec,pmra,pmdec,prot_days,age_gyr,age_err_lo_gyr,age_err_hi_gyr,age_method,parallax,parallax_error,bp_rp,bp_rp_0,ebpminrp_gspphot,ruwe,high_ruwe,phot_g_mean_mag,binary_type,twomass_id,k_m,k_cmsig,A_Ks,A_Ks_err,k_m_0,M_Ks,flag_outside_mann_range,mass_msun,mass_msun_err_lo,mass_msun_err_hi,tau_ce_days,rossby_number,tau_ce_err_days,log_prot,log_age_myr,log_mass_msun,log_tau_ce,log_tau_ce_err,log_mass_err_lo,log_mass_err_hi,log_rossby,log_age_err_lo,log_age_err_hi,cluster_name,p16,p50,p84,inferred_age_gyr,residual_dex,fold
MOCADB,V442 Tau,64974338270788864,56.3006823,23.3645811,,,0.7494,0.1274,0.01,0.0063,association,7.400842842890291,0.0596,2.8657188,2.4427187,0.423,1.050245,False,16.11487,,03451214+2321532,12.283,0.023,0.0097265265377092,0.0046203805113753,12.27327347346229,6.619679383720062,False,0.3443285194903194,0.0087465313491186,0.0088646250208672,181.9157410001969,0.0041194895828128,27.70630072241931,-0.1252863112422209,2.1051694279993316,-0.4630270047588168,2.2598702797877843,1.442578543714798,-2.0581641429320867,-2.0523396306002897,-2.385156591030005,1.0,0.7993405494535817,,0.6299692095625933,1.3608103219999477,2.094126610556149,0.022951460247615633,-0.7443591059993839,1
MOCADB,Cl* Melotte 22 DH 388,66798977817468288,56.3403772,24.5435228,,,1.1468,0.1274,0.01,0.0063,association,7.342700786360437,0.0726,2.7984066,2.3553066,0.4431,1.0740938,False,16.209143,,03452167+2432373,12.36,0.02,0.0129377862992645,0.0022096216276506,12.347062213700736,6.676341369461181,False,0.3357076136663405,0.0086187515176016,0.0086869473479389,193.16710071371736,0.0059368287651612,31.975804331744865,0.0594876842744469,2.1051694279993316,-0.4740388090773292,2.2859331614420433,1.5048214776994,-2.0645556400088996,-2.061132810761549,-2.2264454771675966,1.0,0.7993405494535817,,0.04944143829822013,0.573499514454322,2.4523533014515664,0.0037454112829505013,-1.5316699135450096,1
MOCADB,PU Tau,64980832261312640,56.7087848,23.5321043,,,4.27846,0.1274,0.01,0.0063,association,7.435614097188134,0.0482,2.929678,2.522178,0.4075,0.9718782,False,16.288599,,03465008+2331563,12.375,0.024,0.0065353578328659,0.0007345563530993,12.368464642167137,6.725048852796409,False,0.3283933369610901,0.0082955062404136,0.0083636292165715,202.71314609865732,0.0211059819372431,35.59819987002013,0.6312874760564137,2.1051694279993316,-0.4836056632163837,2.3068819139272265,1.55142803712222,-2.0811571056360627,-2.077605228934993,-1.6755944378708127,1.0,0.7993405494535817,,2.5095982223825124,3.3980394972225825,3.6755352718374956,2.5005727677360765,1.2928700692232509,1
MOCADB,Cl* Melotte 22 DH 798,51625094581936256,58.5563563,20.9771827,,,0.34225,0.1274,0.01,0.0063,association,8.48155487794792,0.1244,3.3140678,2.8245678,0.4895,1.03921,False,17.732468,,03541351+2058386,13.565,0.042,0.0022289100915632,0.0002638399148573,13.562771089908436,8.205148472071588,False,0.1611482665548372,0.005224284532153,0.0053635108092067,214.59,0.0015949019059602,30.9,-0.46565654319397237,2.1051694279993316,-0.792774361760197,2.3316094797640927,1.4899584794248346,-2.281973177946828,-2.2705508397970324,-2.7972660229580653,1.0,0.7993405494535817,,1.1252147625397528,2.0635135029734077,2.557321213760068,0.11574800196067127,-0.04165592502592386,1
MOCADB,Cl* Melotte 22 DH 440,64951626483855744,56.5901706,23.066776,,,0.6772,0.1274,0.01,0.0063,association,7.375879588149474,0.14,3.3357458,2.7324457,0.6033,1.4040228,True,16.956253,,03462162+2304011,12.682,0.028,0.0102270314679741,0.0023913657473595,12.671772968532029,7.0108420595807335,False,0.2873403032450029,0.0091671494519529,0.009368731696344,234.09529092957257,0.002892839054177,47.93036893084852,-0.16928305056310236,2.1051694279993316,-0.5416034542401997,2.3693926774989684,1.6806107718671284,-2.0377656882932698,-2.028319198286318,-2.5386757280620706,1.0,0.7993405494535817,,0.6012826598387999,1.3931151364927883,2.2482773709995767,0.02472379514558838,-0.7120542915065433,1
MOCADB,Cl* Melotte 22 HHJ 245,64943758103791104,57.3857894,23.411276,,,0.3933,0.1274,0.01,0.0063,association,7.488137995795465,0.0668,3.1140919,2.6164918,0.4976,1.1180046,False,16.382866,,03493256+2324412,12.316,0.026,0.0048858884602197,0.0006855107806446,12.311114111539782,6.682983307724928,False,0.3347010003245973,0.008807871619881,0.008925854072854,194.48085695135993,0.0020223070083363,32.47432958924317,-0.4052760535902533,2.1051694279993316,-0.47534298965954125,2.288876859494406,1.5115401941192723,-2.055129024098021,-2.0493502176380303,-2.6941529130846593,1.0,0.7993405494535817,,1.0146083740920988,1.8330967103727072,2.314071240698187,0.06809209719243131,-0.27207271762662444,1
MOCADB,Cl* Melotte 22 DH 258,65237911823760640,55.8192458,23.8335899,,,0.7703,0.1274,0.01,0.0063,association,7.267268144617627,0.0658,2.9643745,2.5127745,0.4516,1.0550666,False,16.364956,,03431659+2350018,12.389,0.021,0.0165926755926755,0.0026066036697247,12.372407324407323,6.679263248931717,False,0.3352546128407946,0.0085169368608523,0.0086512506089389,193.7583234161579,0.0039755711466677,32.200152990596465,-0.11334010213879718,2.1051694279993316,-0.4746252378834603,2.287260367880618,1.507857935137259,-2.0697165723253477,-2.062921107182334,-2.400600470019415,1.0,0.7993405494535817,,0.5675407629495246,1.3098053969925418,2.129664128901264,0.020408232672907096,-0.7953640310067898,1
MOCADB,2MASS J08362690+2200168,665596411917996160,129.1119491,22.0045888,,,19.364,0.617,0.01,0.04,association,4.964566471078875,0.0408,2.0618238,1.8797238,0.1821,1.0324589,False,15.861627,,08362690+2200168,12.749,0.022,0.0024981885993766,0.0001282307996967,12.746501811400623,6.225908460815772,False,0.4068877608849447,0.0100676050689398,0.0101868353314118,106.41801418344552,0.1819616739570045,7.84595871178851,1.286995073968852,2.7902851640332416,-0.39052537345483457,2.0270151504990745,0.8946460183882663,-1.9970738292524242,-1.9919607140867863,-0.7400200765302225,1.0,1.6020599913279623,,2.7856883481137165,3.0019471135003872,3.364499530028667,1.0044934599704112,0.21166194946714567,1
MOCADB,2MASS J08390652+1701005,658467315961281536,129.7769807,17.0167492,,,1.6925,0.617,0.01,0.04,association,7.168622235840533,0.1112,3.0531693,2.5632691,0.4899,1.680594,True,16.67991,,08390652+1701005,12.678,0.026,0.0017680352410272,9.129736840411793e-05,12.676231964758973,6.953410439842598,False,0.2953260785494296,0.0087265996730414,0.008832330711805,237.67491470978183,0.0071210712416439,49.02142548181582,0.2285286773571819,2.7902851640332416,-0.529698201290791,2.375983346734403,1.690385935840693,-2.0591549465469563,-2.0539246778821934,-2.1474546693772214,1.0,1.6020599913279623,,0.45492990526884197,1.0668311383481095,2.9596791275652343,0.011663560282905985,-1.723454025685132,1
MOCADB,Cl* NGC 2632 HSHJ 177,659756940021953920,129.4131736,19.1700088,,,0.36,0.617,0.01,0.04,association,6.179812534355799,0.263,3.3957672,3.2751672,0.1206,1.044861,False,18.720089,,08373920+1910122,14.162,0.048,0.0021077803350004,0.0001142997714677,14.159892219665,8.11476872413037,False,0.1680442778500388,0.0088221679199435,0.0092139184375423,214.59,0.0016776177827484,30.9,-0.44369749923271273,2.7902851640332416,-0.7745762712960382,2.3316094797640927,1.4899584794248346,-2.0544246801768793,-2.0355556364812215,-2.7753069789968055,1.0,1.6020599913279623,,1.1218109270726884,2.0538289174599442,2.573192060568646,0.11319543622280008,-0.7364562465732973,1
MOCADB,Gaia DR3 5871449099476070528,5871449099476070528,210.7036524,-56.9647219,,,0.6575421465266853,0.0316228,0.0216228,0.0683772,association,2.261291068868602,0.051,2.3282099,2.0188098,0.3094,0.96281475,False,16.476032,,14024890-5657526,12.861,0.024,0.0215672206607736,0.0011060261086911,12.839432779339226,4.6112151166466155,False,0.6577681008659582,0.0174355754856366,0.0176477097934725,37.96523128681209,0.0173195875341629,1.9140664055024248,-0.1820764049411068,1.5000003213429352,-0.18192719189594406,1.5793860499739847,0.2819570008614069,-1.7585637135526049,-1.7533116465703504,-1.7614624549150915,1.3349119313292541,1.834911312759981,,0.7766900268005295,2.0771157497143986,2.562421076224186,0.11943063728438301,0.5771154283714635,1
MOCADB,Gaia DR3 5824550388723703936,5824550388723703936,228.665431,-66.012573,,,0.3452510074147308,0.00316228,0.00216228,0.00683772,association,1.178654022748452,0.1,2.263832,,,1.0343254,False,17.703535,,15143970-6600452,14.214,0.081,0.0446618927678155,0.0024159655361033,14.169338107232186,4.526269821164718,False,0.6693617474689362,0.0333053829985507,0.0331110335169607,36.83236639017824,0.009373576591777,1.7964737042436478,-0.46186504551103924,0.5000003213429353,-0.174339110230176,1.5662296221180623,0.2544208646325351,-1.4774855677659946,-1.4800272631105782,-2.0280946676291016,0.3349119313292542,0.8349113127599809,,1.933270718260671,2.0954614136282284,2.3223236703190975,0.12458375416754945,1.595461092285293,1
MOCADB,Gaia DR3 5884007755667684864,5884007755667684864,237.26099926532345,-56.66782676744849,,,0.9023605448446704,0.00316228,0.00216228,0.00683772,association,1.3198947952959,0.131,2.4389153,,,1.1071789,False,17.919477,,15490264-5640044,14.045,0.066,0.0366560090291056,0.0018816728945686,14.008343990970896,4.611040572593668,False,0.6571796942417824,0.0364745536123651,0.0352101505601126,38.022727019802986,0.0237321364239525,1.9200345298333508,-0.044619902202542375,0.5000003213429353,-0.18231586400597258,1.5800432615873132,0.28330903911044525,-1.4380100144413073,-1.4533321178640306,-1.6246631637898556,0.3349119313292542,0.8349113127599809,,0.9763025490576324,2.1641718331885316,2.459270472509694,0.14593915697127366,1.6641715118455962,1
MOCADB,Gaia DR3 5910478012708412544,5910478012708412544,264.1341384,-62.5410549,,,1.123471914228277,0.00316228,0.00216228,0.00683772,association,1.3228135069800275,0.2412,2.3689404,1.9824404,0.3865,1.0375624,False,18.873915,,17363221-6232272,14.878,0.127,0.0111767428321481,0.0005732835550962,14.866823257167852,5.474316360953077,False,0.5284391109309466,0.0733453095012874,0.0610441514112389,64.55925336441172,0.0174021825792612,4.729511113363167,0.05056221992547156,0.5000003213429353,-0.27700504678630716,1.8099584990747477,0.6748162503060975,-1.134627654456591,-1.2143559391146774,-1.759396279149276,0.3349119313292542,0.8349113127599809,,0.9206327632755075,1.3857532771615149,2.1916664102543506,0.02430822665581638,0.8857529558185796,1
MOCADB,Gaia DR2 6002796174384264832,6002796174384264832,233.5364593,-40.9218033,,,0.3867380023002624,0.0316228,0.0216228,0.0683772,association,6.754945274442917,0.0885,3.0987349,2.6345348,0.4642,1.1443466,False,16.834206,,15340877-4055181,12.749,0.027,0.0014324318389114,7.930372579264115e-05,12.74756756816109,6.895676742720591,False,0.3034375929639569,0.0085757049983372,0.0087759679324316,235.28351148291577,0.001643710602,47.95753208460034,-0.41258315045500327,1.5000003213429352,-0.5179306153573929,2.3715914931645754,1.6808568260194485,-2.0667301669934095,-2.0567049723514685,-2.7841746436195787,1.3349119313292541,1.834911312759981,,0.860499810210339,1.83908625431068,2.329463810290786,0.06903769045254501,0.3390859329677449,1
MOCADB,Gaia DR3 5830898178587370752,5830898178587370752,249.701765,-60.288574,,,1.2235900836637803,0.00316228,0.00216228,0.00683772,association,1.737470961221932,0.1196,2.4157104,2.0373104,0.3784,1.0286238,False,17.979872,,16384842-6017188,14.291,0.081,0.016956351405156,0.0008808192402253,14.274043648594844,5.473631422858224,False,0.5290398644771741,0.0300892461785087,0.029044961959719,64.45562337768747,0.0189834496905563,4.722001694035324,0.08763594867587096,0.5000003213429353,-0.2765116015561975,1.809260813006137,0.674126138547465,-1.5215886924398758,-1.5369291879842732,-1.721624864330266,0.3349119313292542,0.8349113127599809,,0.8703293296998758,1.3836188216896514,2.149129502093786,0.024189050526945075,0.8836185003467162,1
MOCADB,Gaia DR3 5950678425569182464,5950678425569182464,258.455886,-48.481136,,,0.3428185577706777,0.0316228,0.0216228,0.0683772,association,2.038115485500489,0.2111,2.509304,1.9140041,0.5953,0.9775899,False,18.719236,,17134941-4828520,14.641,0.108,0.0465998978419436,0.0027072341058431,14.594400102158056,6.140544045884528,False,0.4202681680053995,0.0427704895904875,0.0407661347387798,92.01534395898796,0.0037256672965703,6.754117490759398,-0.4649356764826357,1.5000003213429352,-0.3764735031259847,1.963860253879029,0.8295686111031643,-1.368855778379379,-1.3897004644418365,-2.4287959303616646,1.3349119313292541,1.834911312759981,,1.5100502549056425,1.870060442242491,2.384583872119952,0.07414134191521472,0.37006012089955576,1
MOCADB,Gaia DR3 5944317480246825728,5944317480246825728,248.08671703848177,-43.81798583455883,,,3.0117345996005205,0.0316228,0.0216228,0.0683772,association,5.547505570715148,0.1077,3.0700712,2.5111713,0.5589,1.111275,False,17.342566,,16322083-4349044,13.172,0.032,0.0332619681182097,0.0032037385911566,13.138738031881791,6.859226766960504,False,0.308643884790066,0.0100893930579186,0.0102815095959103,228.4886498633651,0.0131811125034067,45.37911605771981,0.4788166982698974,1.5000003213429352,-0.5105423233566473,2.3588646314337094,1.656856031985376,-1.9961349585921278,-1.987943114811457,-1.880047933163812,1.3349119313292541,1.834911312759981,,2.4287663132369763,3.2587992643595842,3.505553976333892,1.8146767055594464,1.758798943016649,1
MOCADB,Gaia DR3 4529324179371451264,4529324179371451264,276.222541,22.156492,,,0.4072360766644818,0.0316228,0.0216228,0.0683772,association,2.8807264803112385,0.3272,2.549368,,,1.0185285,False,19.75247,,18245340+2209233,15.151,,0.0144664598528777,0.0007627123947607,15.136533540147122,7.434043664019338,False,0.2338865140207073,0.0284346151305784,0.0288790806835494,210.13462990978203,0.0019379769857035,40.62724497807913,-0.3901537552236374,1.5000003213429352,-0.6309948190426713,2.322497629461677,1.6088173728707098,-1.5461526456533201,-1.5394166359090584,-2.712651384685314,1.3349119313292541,1.834911312759981,,0.9521552424278344,1.7640428571957463,2.25111678944031,0.05808217315409468,0.2640425358528111,1
MOCADB,Gaia DR3 4550914258415345664,4550914258415345664,267.2073888,17.3298442,,,2.5476787879965084,0.0316228,0.0216228,0.0683772,association,2.272779077426495,0.0772,2.3969975,2.0464973,0.3505,0.9886948,False,17.305382,,17484977+1719475,13.703,0.037,0.0076533377139507,0.0003979490289336,13.695346662286047,5.478132775980024,False,0.5286282629082103,0.017851854800562,0.0179059930807095,64.52662464833374,0.0394825981039796,4.727146713647372,0.40614467115373515,1.5000003213429352,-0.27684962119494655,1.809738947999693,0.6745990814522033,-1.74831665418481,-1.7470015876645235,-1.403594276845958,1.3349119313292541,1.834911312759981,,0.10781075539052232,1.069247595874562,2.042476266051171,0.011728638370491908,-0.4307527254683732,1
MOCADB,Gaia DR3 4506952107050390144,4506952107050390144,285.58659421477995,15.305417475525651,,,3.1907052353664724,0.00316228,0.00216228,0.00683772,association,1.8768040059477156,0.1255,2.3859081,1.7092081,0.6767,0.9533801,False,18.270067,,19022074+1518199,14.393,0.095,0.065526750033756,0.0034327729840514,14.327473249966244,5.694567858731686,False,0.4935450926708024,0.030656018153063,0.0296794233051942,70.5784715142866,0.0452079106689155,5.16568634161497,0.5038866849309713,0.5000003213429353,-0.30667316193364563,1.8486722488086076,0.7131280324525999,-1.5134842554325532,-1.5275445419983056,-1.3447855638776363,0.3349119313292542,0.8349113127599809,,0.6855872273814518,1.6893799314437628,2.2636468753908887,0.048908003143012434,1.1893796101008274,1
MOCADB,Gaia DR3 4515772187486020864,4515772187486020864,290.786952,19.726852,,,1.6441516546900925,0.00316228,0.00216228,0.00683772,association,1.88561756497968,0.1116,2.4986897,1.8482897,0.6504,1.0310966,False,17.833458,,19230886+1943366,13.937,0.05,0.0926026298827493,0.0134202081963774,13.84439737011725,5.221665445578889,False,0.5682735839226079,0.0251371420337035,0.0246865780911231,52.982889778292424,0.0310317474484699,3.501648279014809,0.2159418738837236,0.5000003213429353,-0.2454425315732282,1.724135641778131,0.5442725214863631,-1.5996841009359957,-1.6075391052538277,-1.5081937678944075,0.3349119313292542,0.8349113127599809,,0.7195244073647283,1.2729012679155272,1.9844311762062186,0.018745682970914026,0.7729009465725919,1
